building_id,building_type,zone,year,month,total_kwh,total_carbon_tonnes,total_cost_usd,total_ll97_penalty_usd,violation_rate_pct,solar_pct,yoy_kwh_change_pct
119,COMMERCIAL OFFICE,MANHATTAN,2024,5,1088.33,0.25,179.79000000000002,0.0,0.0,0.0,6.19
119,COMMERCIAL OFFICE,MANHATTAN,2024,6,1318.23,0.31,223.49,0.0,0.0,0.0,-44.98
119,COMMERCIAL OFFICE,MANHATTAN,2024,7,1398.53,0.33,243.87000000000003,0.0,0.0,0.0,-18.7
119,COMMERCIAL OFFICE,MANHATTAN,2024,8,1588.6999999999998,0.37,287.64,0.0,0.0,0.0,-18.66
119,COMMERCIAL OFFICE,MANHATTAN,2024,9,852.82,0.2,144.20999999999998,0.0,0.0,0.0,-35.18
119,COMMERCIAL OFFICE,MANHATTAN,2024,10,886.2499999999999,0.21,152.35999999999999,0.0,0.0,0.0,5.23
119,COMMERCIAL OFFICE,MANHATTAN,2024,11,1857.03,0.43,331.5100000000001,0.0,0.0,0.0,64.03
119,COMMERCIAL OFFICE,MANHATTAN,2024,12,1275.82,0.3,243.59,0.0,0.0,0.0,-21.77
120,RETAIL,STATEN ISLAND,2022,1,1769.3200000000002,0.41,311.38999999999993,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,2,1153.2399999999998,0.27,178.91000000000003,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,3,1818.52,0.42,348.00999999999993,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,4,1244.46,0.29,197.67999999999998,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,5,1263.6799999999998,0.29,210.62,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,6,1239.3600000000001,0.29,222.11,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,7,1468.9199999999998,0.34,261.40999999999997,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,8,2021.47,0.47,321.76,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,9,1601.48,0.37,270.05,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,10,1812.71,0.42,313.09999999999997,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,11,1947.2399999999998,0.45,335.37,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2022,12,1842.02,0.43,295.53999999999996,0.0,0.0,0.0,
120,RETAIL,STATEN ISLAND,2023,1,1457.3,0.34,254.36999999999998,0.0,0.0,0.0,-17.64
120,RETAIL,STATEN ISLAND,2023,2,1184.16,0.28,198.98,0.0,0.0,0.0,2.68
120,RETAIL,STATEN ISLAND,2023,3,1878.1200000000001,0.44,311.94000000000005,0.0,0.0,0.0,3.28
120,RETAIL,STATEN ISLAND,2023,4,1340.42,0.31,236.84,0.0,0.0,0.0,7.71
120,RETAIL,STATEN ISLAND,2023,5,1237.6900000000003,0.29,207.36999999999998,0.0,0.0,0.0,-2.06
120,RETAIL,STATEN ISLAND,2023,6,2906.4599999999996,0.68,494.1199999999999,0.0,0.0,0.0,134.51
120,RETAIL,STATEN ISLAND,2023,7,1636.8600000000001,0.38,282.34000000000003,0.0,0.0,0.0,11.43
120,RETAIL,STATEN ISLAND,2023,8,2336.9900000000002,0.54,391.2699999999999,0.0,0.0,0.0,15.61
120,RETAIL,STATEN ISLAND,2023,9,1332.3700000000001,0.31,211.07,0.0,0.0,0.0,-16.8
120,RETAIL,STATEN ISLAND,2023,10,1101.47,0.26,171.82,0.0,0.0,0.0,-39.24
120,RETAIL,STATEN ISLAND,2023,11,1318.2700000000002,0.31,223.43,0.0,0.0,0.0,-32.3
120,RETAIL,STATEN ISLAND,2023,12,1772.9599999999998,0.41,287.76,0.0,0.0,0.0,-3.75
120,RETAIL,STATEN ISLAND,2024,1,1611.9299999999998,0.38,252.15,0.0,0.0,0.0,10.61
120,RETAIL,STATEN ISLAND,2024,2,1603.79,0.37,281.24,0.0,0.0,0.0,35.44
120,RETAIL,STATEN ISLAND,2024,3,1265.5700000000002,0.29,201.27999999999997,0.0,0.0,0.0,-32.62
120,RETAIL,STATEN ISLAND,2024,4,1291.98,0.3,220.16,0.0,0.0,0.0,-3.61
120,RETAIL,STATEN ISLAND,2024,5,1415.33,0.33,241.17999999999998,0.0,0.0,0.0,14.35
120,RETAIL,STATEN ISLAND,2024,6,1297.26,0.3,234.03999999999996,0.0,0.0,0.0,-55.37
120,RETAIL,STATEN ISLAND,2024,7,1634.6100000000001,0.38,260.5999999999999,0.0,0.0,0.0,-0.14
120,RETAIL,STATEN ISLAND,2024,8,1986.6699999999998,0.46,336.71999999999997,0.0,0.0,0.0,-14.99
120,RETAIL,STATEN ISLAND,2024,9,960.3099999999998,0.22,142.98999999999998,0.0,0.0,0.0,-27.92
120,RETAIL,STATEN ISLAND,2024,10,1298.9,0.3,214.24000000000004,0.0,0.0,0.0,17.92
120,RETAIL,STATEN ISLAND,2024,11,1840.5900000000001,0.43,315.85999999999996,0.0,0.0,0.0,39.62
120,RETAIL,STATEN ISLAND,2024,12,1526.97,0.36,247.45000000000002,0.0,0.0,0.0,-13.87
121,MIXED-USE,BROOKLYN,2022,1,1662.1,0.39,266.26,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,2,1187.75,0.28,195.5,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,3,2080.93,0.48,368.72,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,4,1240.1000000000001,0.29,214.23000000000002,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,5,1006.04,0.23,161.09,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,6,1164.71,0.27,197.17000000000002,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,7,1328.29,0.31,207.63000000000005,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,8,1456.2500000000002,0.34,264.62,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,9,1434.8999999999999,0.33,239.26,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,10,1575.0200000000002,0.37,275.25,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,11,1801.2999999999997,0.42,308.87,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2022,12,1837.84,0.43,303.87,0.0,0.0,0.0,
121,MIXED-USE,BROOKLYN,2023,1,1365.77,0.32,239.07999999999998,0.0,0.0,0.0,-17.83
121,MIXED-USE,BROOKLYN,2023,2,1236.81,0.29,207.68,0.0,0.0,0.0,4.13
121,MIXED-USE,BROOKLYN,2023,3,1764.5000000000002,0.41,312.90000000000003,0.0,0.0,0.0,-15.21
121,MIXED-USE,BROOKLYN,2023,4,1116.7500000000002,0.26,173.34,0.0,0.0,0.0,-9.95
121,MIXED-USE,BROOKLYN,2023,5,1187.0,0.28,214.36,0.0,0.0,0.0,17.99
121,MIXED-USE,BROOKLYN,2023,6,2721.51,0.63,466.81999999999994,0.0,0.0,0.0,133.66
121,MIXED-USE,BROOKLYN,2023,7,1809.0699999999997,0.42,279.19,0.0,0.0,0.0,36.2
121,MIXED-USE,BROOKLYN,2023,8,2301.8300000000004,0.54,377.26999999999987,0.0,0.0,0.0,58.07
121,MIXED-USE,BROOKLYN,2023,9,1227.0300000000002,0.29,208.99,0.0,0.0,0.0,-14.49
121,MIXED-USE,BROOKLYN,2023,10,926.67,0.22,165.17999999999998,0.0,0.0,0.0,-41.16
121,MIXED-USE,BROOKLYN,2023,11,1035.13,0.24,169.79000000000002,0.0,0.0,0.0,-42.53
121,MIXED-USE,BROOKLYN,2023,12,1628.54,0.38,286.76000000000005,0.0,0.0,0.0,-11.39
121,MIXED-USE,BROOKLYN,2024,1,1309.6100000000004,0.31,226.69999999999996,0.0,0.0,0.0,-4.11
121,MIXED-USE,BROOKLYN,2024,2,1355.72,0.32,215.52,0.0,0.0,0.0,9.61
121,MIXED-USE,BROOKLYN,2024,3,726.0,0.17,114.07999999999998,0.0,0.0,0.0,-58.86
121,MIXED-USE,BROOKLYN,2024,4,1135.8600000000001,0.26,213.06,0.0,0.0,0.0,1.71
121,MIXED-USE,BROOKLYN,2024,5,1246.54,0.29,215.53,0.0,0.0,0.0,5.02
121,MIXED-USE,BROOKLYN,2024,6,1412.2100000000003,0.33,245.59,0.0,0.0,0.0,-48.11
121,MIXED-USE,BROOKLYN,2024,7,1551.0199999999998,0.36,238.21,0.0,0.0,0.0,-14.26
121,MIXED-USE,BROOKLYN,2024,8,1686.8600000000001,0.39,300.2,0.0,0.0,0.0,-26.72
121,MIXED-USE,BROOKLYN,2024,9,794.2799999999999,0.19,142.67999999999998,0.0,0.0,0.0,-35.27
121,MIXED-USE,BROOKLYN,2024,10,1189.88,0.28,205.31999999999996,0.0,0.0,0.0,28.4
121,MIXED-USE,BROOKLYN,2024,11,1791.7600000000002,0.42,308.6,0.0,0.0,0.0,73.1
121,MIXED-USE,BROOKLYN,2024,12,1263.4499999999998,0.29,209.99,0.0,0.0,0.0,-22.42
122,INDUSTRIAL,QUEENS,2022,1,3398.1100000000006,0.79,595.6800000000002,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,2,2745.53,0.64,430.89,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,3,4292.01,1.0,741.0400000000002,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,4,3232.63,0.75,515.74,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,5,2082.51,0.49,347.89,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,6,2871.31,0.67,447.36,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,7,3500.2200000000003,0.82,594.86,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,8,4033.54,0.94,734.9100000000001,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,9,3185.05,0.74,503.81,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,10,3436.5400000000004,0.8,583.64,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,11,3329.45,0.78,574.59,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2022,12,3533.0,0.82,624.7399999999999,0.0,0.0,0.0,
122,INDUSTRIAL,QUEENS,2023,1,3171.2599999999998,0.74,503.34999999999997,0.0,0.0,0.0,-6.68
122,INDUSTRIAL,QUEENS,2023,2,1928.6599999999999,0.45,306.44,0.0,0.0,0.0,-29.75
122,INDUSTRIAL,QUEENS,2023,3,4066.6199999999994,0.95,698.17,0.0,0.0,0.0,-5.25
122,INDUSTRIAL,QUEENS,2023,4,2110.85,0.49,353.45,0.0,0.0,0.0,-34.7
122,INDUSTRIAL,QUEENS,2023,5,2424.6899999999996,0.56,399.25,0.0,0.0,0.0,16.43
122,INDUSTRIAL,QUEENS,2023,6,6745.25,1.57,1157.21,0.0,0.0,0.0,134.92
122,INDUSTRIAL,QUEENS,2023,7,4176.51,0.97,733.1599999999999,0.0,0.0,0.0,19.32
122,INDUSTRIAL,QUEENS,2023,8,4717.46,1.1,749.51,0.0,0.0,0.0,16.96
122,INDUSTRIAL,QUEENS,2023,9,2663.2599999999998,0.62,461.96000000000004,0.0,0.0,0.0,-16.38
122,INDUSTRIAL,QUEENS,2023,10,1925.76,0.45,346.27000000000004,0.0,0.0,0.0,-43.96
122,INDUSTRIAL,QUEENS,2023,11,2739.4700000000003,0.64,470.33,0.0,0.0,0.0,-17.72
122,INDUSTRIAL,QUEENS,2023,12,3693.1400000000003,0.86,621.02,0.0,0.0,0.0,4.53
122,INDUSTRIAL,QUEENS,2024,1,3089.24,0.72,511.61,0.0,0.0,0.0,-2.59
122,INDUSTRIAL,QUEENS,2024,2,3012.69,0.7,529.47,0.0,0.0,0.0,56.21
122,INDUSTRIAL,QUEENS,2024,3,2519.01,0.59,443.87,0.0,0.0,0.0,-38.06
122,INDUSTRIAL,QUEENS,2024,4,2434.8599999999997,0.57,407.02,0.0,0.0,0.0,15.35
122,INDUSTRIAL,QUEENS,2024,5,2873.4500000000003,0.67,479.3300000000001,0.0,0.0,0.0,18.51
122,INDUSTRIAL,QUEENS,2024,6,2781.38,0.65,483.83000000000004,0.0,0.0,0.0,-58.77
122,INDUSTRIAL,QUEENS,2024,7,2548.16,0.59,394.06,0.0,0.0,0.0,-38.99
122,INDUSTRIAL,QUEENS,2024,8,3704.3900000000003,0.86,610.55,0.0,0.0,0.0,-21.47
122,INDUSTRIAL,QUEENS,2024,9,2011.2500000000002,0.47,317.18000000000006,0.0,0.0,0.0,-24.48
122,INDUSTRIAL,QUEENS,2024,10,2815.84,0.66,468.80000000000007,0.0,0.0,0.0,46.22
122,INDUSTRIAL,QUEENS,2024,11,3788.88,0.88,645.26,0.0,0.0,0.0,38.31
122,INDUSTRIAL,QUEENS,2024,12,2459.0200000000004,0.57,425.58000000000004,0.0,0.0,0.0,-33.42
123,MIXED-USE,BRONX,2022,1,941.46,0.22,150.37,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,2,738.99,0.17,116.06000000000002,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,3,999.27,0.23,168.07999999999998,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,4,844.27,0.2,138.97000000000003,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,5,595.9,0.14,93.65,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,6,775.3000000000001,0.18,129.13,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,7,747.1700000000001,0.17,124.4,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,8,934.58,0.22,152.70000000000002,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,9,870.7899999999998,0.2,151.91999999999996,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,10,987.78,0.23,170.58999999999997,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,11,1295.56,0.3,210.85999999999999,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2022,12,878.24,0.2,153.80999999999997,0.0,0.0,0.0,
123,MIXED-USE,BRONX,2023,1,750.4900000000001,0.17,135.47,0.0,0.0,0.0,-20.28
123,MIXED-USE,BRONX,2023,2,669.0300000000001,0.16,109.07000000000001,0.0,0.0,0.0,-9.47
123,MIXED-USE,BRONX,2023,3,979.84,0.23,164.14999999999998,0.0,0.0,0.0,-1.94
123,MIXED-USE,BRONX,2023,4,715.41,0.17,124.5,0.0,0.0,0.0,-15.26
123,MIXED-USE,BRONX,2023,5,682.63,0.16,113.38,0.0,0.0,0.0,14.55
123,MIXED-USE,BRONX,2023,6,1688.17,0.39,323.11,0.0,0.0,0.0,117.74
123,MIXED-USE,BRONX,2023,7,1033.6499999999999,0.24,176.26,0.0,0.0,0.0,38.34
123,MIXED-USE,BRONX,2023,8,1376.87,0.32,234.08,0.0,0.0,0.0,47.33
123,MIXED-USE,BRONX,2023,9,718.4599999999999,0.17,126.05999999999999,0.0,0.0,0.0,-17.49
123,MIXED-USE,BRONX,2023,10,580.25,0.14,107.34,0.0,0.0,0.0,-41.26
123,MIXED-USE,BRONX,2023,11,807.77,0.19,135.28,0.0,0.0,0.0,-37.65
123,MIXED-USE,BRONX,2023,12,1102.54,0.26,184.39999999999998,0.0,0.0,0.0,25.54
123,MIXED-USE,BRONX,2024,1,804.5199999999999,0.19,138.53,0.0,0.0,0.0,7.2
123,MIXED-USE,BRONX,2024,2,677.3999999999999,0.16,112.86,0.0,0.0,0.0,1.25
123,MIXED-USE,BRONX,2024,3,678.33,0.16,113.9,0.0,0.0,0.0,-30.77
123,MIXED-USE,BRONX,2024,4,649.55,0.15,111.99,0.0,0.0,0.0,-9.21
123,MIXED-USE,BRONX,2024,5,645.52,0.15,110.75999999999999,0.0,0.0,0.0,-5.44
123,MIXED-USE,BRONX,2024,6,844.98,0.2,150.56,0.0,0.0,0.0,-49.95
123,MIXED-USE,BRONX,2024,7,721.8000000000001,0.17,126.69999999999999,0.0,0.0,0.0,-30.17
123,MIXED-USE,BRONX,2024,8,1022.5300000000001,0.24,163.64,0.0,0.0,0.0,-25.74
123,MIXED-USE,BRONX,2024,9,465.1,0.11,78.52000000000001,0.0,0.0,0.0,-35.26
123,MIXED-USE,BRONX,2024,10,658.9899999999999,0.15,105.72,0.0,0.0,0.0,13.57
123,MIXED-USE,BRONX,2024,11,901.0700000000002,0.21,148.26000000000002,0.0,0.0,0.0,11.55
123,MIXED-USE,BRONX,2024,12,539.72,0.13,88.46000000000001,0.0,0.0,0.0,-51.05
124,MIXED-USE,BRONX,2022,1,1245.65,0.29,218.81,0.0,0.0,10.6,
124,MIXED-USE,BRONX,2022,2,933.62,0.22,165.62,0.0,0.0,10.93,
124,MIXED-USE,BRONX,2022,3,1693.8299999999995,0.39,286.35999999999996,0.0,0.0,8.62,
124,MIXED-USE,BRONX,2022,4,1068.01,0.25,195.45,0.0,0.0,13.71,
124,MIXED-USE,BRONX,2022,5,1129.13,0.26,204.57000000000002,0.0,0.0,8.71,
124,MIXED-USE,BRONX,2022,6,1088.22,0.25,163.78,0.0,0.0,11.5,
124,MIXED-USE,BRONX,2022,7,1199.9700000000003,0.28,191.20999999999998,0.0,0.0,13.25,
124,MIXED-USE,BRONX,2022,8,1567.1000000000001,0.37,249.18,0.0,0.0,13.45,
124,MIXED-USE,BRONX,2022,9,1308.4799999999998,0.3,218.38,0.0,0.0,8.72,
124,MIXED-USE,BRONX,2022,10,1303.27,0.3,223.49999999999994,0.0,0.0,9.47,
124,MIXED-USE,BRONX,2022,11,1712.4200000000003,0.4,296.79,0.0,0.0,9.92,
124,MIXED-USE,BRONX,2022,12,1464.6499999999999,0.34,248.88,0.0,0.0,11.66,
124,MIXED-USE,BRONX,2023,1,1440.59,0.34,246.33999999999997,0.0,0.0,10.63,15.65
124,MIXED-USE,BRONX,2023,2,1044.1999999999998,0.24,168.97000000000003,0.0,0.0,10.53,11.84
124,MIXED-USE,BRONX,2023,3,1785.0700000000002,0.42,326.93,0.0,0.0,13.24,5.39
124,MIXED-USE,BRONX,2023,4,1013.4300000000001,0.24,174.84000000000006,0.0,0.0,6.68,-5.11
124,MIXED-USE,BRONX,2023,5,994.6800000000001,0.23,176.06,0.0,0.0,11.89,-11.91
124,MIXED-USE,BRONX,2023,6,2585.0499999999997,0.6,412.22,0.0,0.0,11.59,137.55
124,MIXED-USE,BRONX,2023,7,1481.2900000000002,0.35,240.07000000000002,0.0,0.0,8.3,23.44
124,MIXED-USE,BRONX,2023,8,2021.6299999999997,0.47,337.3400000000001,0.0,0.0,8.2,29.0
124,MIXED-USE,BRONX,2023,9,1317.22,0.31,233.33,0.0,0.0,9.32,0.67
124,MIXED-USE,BRONX,2023,10,811.54,0.19,135.99,0.0,0.0,8.47,-37.73
124,MIXED-USE,BRONX,2023,11,1200.74,0.28,206.16,0.0,0.0,9.87,-29.88
124,MIXED-USE,BRONX,2023,12,1577.01,0.37,289.18,0.0,0.0,10.28,7.67
124,MIXED-USE,BRONX,2024,1,1279.1799999999998,0.3,226.92000000000002,0.0,0.0,7.77,-11.2
124,MIXED-USE,BRONX,2024,2,1147.68,0.27,192.41,0.0,0.0,8.91,9.91
124,MIXED-USE,BRONX,2024,3,1048.3,0.24,172.05,0.0,0.0,6.92,-41.27
124,MIXED-USE,BRONX,2024,4,1004.1199999999999,0.23,184.00000000000003,0.0,0.0,8.09,-0.92
124,MIXED-USE,BRONX,2024,5,976.63,0.23,180.60000000000002,0.0,0.0,12.14,-1.81
124,MIXED-USE,BRONX,2024,6,1339.9799999999998,0.31,223.99,0.0,0.0,9.04,-48.16
124,MIXED-USE,BRONX,2024,7,1207.6999999999998,0.28,202.73,0.0,0.0,11.73,-18.47
124,MIXED-USE,BRONX,2024,8,1724.8600000000001,0.4,297.61,0.0,0.0,10.14,-14.68
124,MIXED-USE,BRONX,2024,9,757.84,0.18,134.49,0.0,0.0,9.99,-42.47
124,MIXED-USE,BRONX,2024,10,1078.7,0.25,169.04,0.0,0.0,9.16,32.92
124,MIXED-USE,BRONX,2024,11,1451.89,0.34,255.63000000000002,0.0,0.0,10.31,20.92
124,MIXED-USE,BRONX,2024,12,1358.15,0.32,233.78,0.0,0.0,8.67,-13.88
125,INDUSTRIAL,MANHATTAN,2022,1,2431.83,0.57,408.79,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,2,2235.1099999999997,0.52,378.65000000000003,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,3,3562.3900000000003,0.83,608.74,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,4,2418.3700000000003,0.56,401.03,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,5,1928.5099999999998,0.45,296.03999999999996,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,6,2295.9700000000003,0.53,360.06000000000006,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,7,2070.76,0.48,330.9,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,8,3112.36,0.73,529.9100000000001,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,9,2814.0900000000006,0.66,454.9,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,10,2254.98,0.53,381.45,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,11,3918.8,0.91,633.4200000000001,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2022,12,3319.0,0.77,572.25,0.0,0.0,0.0,
125,INDUSTRIAL,MANHATTAN,2023,1,2503.7,0.58,429.5200000000001,0.0,0.0,0.0,2.96
125,INDUSTRIAL,MANHATTAN,2023,2,2022.04,0.47,357.74,0.0,0.0,0.0,-9.53
125,INDUSTRIAL,MANHATTAN,2023,3,3113.16,0.73,527.1,0.0,0.0,0.0,-12.61
125,INDUSTRIAL,MANHATTAN,2023,4,1931.74,0.45,334.2,0.0,0.0,0.0,-20.12
125,INDUSTRIAL,MANHATTAN,2023,5,2085.27,0.49,342.90999999999997,0.0,0.0,0.0,8.13
125,INDUSTRIAL,MANHATTAN,2023,6,5264.030000000001,1.23,833.7600000000001,0.0,0.0,0.0,129.27
125,INDUSTRIAL,MANHATTAN,2023,7,3098.24,0.72,560.1400000000001,0.0,0.0,0.0,49.62
125,INDUSTRIAL,MANHATTAN,2023,8,4340.28,1.01,738.9599999999999,0.0,0.0,0.0,39.45
125,INDUSTRIAL,MANHATTAN,2023,9,2550.4,0.59,417.56000000000006,0.0,0.0,0.0,-9.37
125,INDUSTRIAL,MANHATTAN,2023,10,1955.9300000000003,0.46,314.95000000000005,0.0,0.0,0.0,-13.26
125,INDUSTRIAL,MANHATTAN,2023,11,2282.7700000000004,0.53,384.26,0.0,0.0,0.0,-41.75
125,INDUSTRIAL,MANHATTAN,2023,12,3116.4900000000002,0.73,554.3499999999999,0.0,0.0,0.0,-6.1
125,INDUSTRIAL,MANHATTAN,2024,1,2773.29,0.65,464.78,0.0,0.0,0.0,10.77
125,INDUSTRIAL,MANHATTAN,2024,2,2711.97,0.63,453.82,0.0,0.0,0.0,34.12
125,INDUSTRIAL,MANHATTAN,2024,3,2276.29,0.53,386.68000000000006,0.0,0.0,0.0,-26.88
125,INDUSTRIAL,MANHATTAN,2024,4,1996.73,0.47,322.43,0.0,0.0,0.0,3.36
125,INDUSTRIAL,MANHATTAN,2024,5,2471.6299999999997,0.58,443.43999999999994,0.0,0.0,0.0,18.53
125,INDUSTRIAL,MANHATTAN,2024,6,2693.69,0.63,480.01,0.0,0.0,0.0,-48.83
125,INDUSTRIAL,MANHATTAN,2024,7,2737.0199999999995,0.64,440.7499999999999,0.0,0.0,0.0,-11.66
125,INDUSTRIAL,MANHATTAN,2024,8,2877.9700000000003,0.67,499.89000000000004,0.0,0.0,0.0,-33.69
125,INDUSTRIAL,MANHATTAN,2024,9,1817.33,0.42,318.94,0.0,0.0,0.0,-28.74
125,INDUSTRIAL,MANHATTAN,2024,10,2326.0899999999997,0.54,388.74,0.0,0.0,0.0,18.93
125,INDUSTRIAL,MANHATTAN,2024,11,3381.76,0.79,603.7800000000001,0.0,0.0,0.0,48.14
125,INDUSTRIAL,MANHATTAN,2024,12,2709.1100000000006,0.63,462.05000000000007,0.0,0.0,0.0,-13.07
126,GOVERNMENT,BROOKLYN,2022,1,190.77,0.04,32.959999999999994,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,2,132.23000000000002,0.03,22.419999999999995,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,3,251.57999999999998,0.06,43.06,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,4,168.33999999999995,0.04,28.669999999999998,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,5,122.84,0.03,21.34,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,6,181.07,0.04,31.659999999999997,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,7,157.06,0.04,24.46,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,8,191.54000000000002,0.04,30.189999999999994,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,9,180.18,0.04,32.39,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,10,236.61,0.06,40.410000000000004,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,11,240.14999999999998,0.06,40.11,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2022,12,211.51,0.05,36.71999999999999,0.0,0.0,0.0,
126,GOVERNMENT,BROOKLYN,2023,1,145.7,0.03,24.029999999999998,0.0,0.0,0.0,-23.63
126,GOVERNMENT,BROOKLYN,2023,2,135.27,0.03,22.769999999999996,0.0,0.0,0.0,2.3
126,GOVERNMENT,BROOKLYN,2023,3,261.48,0.06,44.760000000000005,0.0,0.0,0.0,3.94
126,GOVERNMENT,BROOKLYN,2023,4,152.54,0.04,23.980000000000004,0.0,0.0,0.0,-9.39
126,GOVERNMENT,BROOKLYN,2023,5,114.32,0.03,19.15,0.0,0.0,0.0,-6.94
126,GOVERNMENT,BROOKLYN,2023,6,329.25999999999993,0.08,56.769999999999996,0.0,0.0,0.0,81.84
126,GOVERNMENT,BROOKLYN,2023,7,240.01999999999998,0.06,41.24,0.0,0.0,0.0,52.82
126,GOVERNMENT,BROOKLYN,2023,8,291.89,0.07,50.48,0.0,0.0,0.0,52.39
126,GOVERNMENT,BROOKLYN,2023,9,166.97000000000003,0.04,29.479999999999993,0.0,0.0,0.0,-7.33
126,GOVERNMENT,BROOKLYN,2023,10,109.55,0.03,17.7,0.0,0.0,0.0,-53.7
126,GOVERNMENT,BROOKLYN,2023,11,115.03,0.03,18.67,0.0,0.0,0.0,-52.1
126,GOVERNMENT,BROOKLYN,2023,12,229.87,0.05,39.06,0.0,0.0,0.0,8.68
126,GOVERNMENT,BROOKLYN,2024,1,154.43,0.04,27.05,0.0,0.0,0.0,5.99
126,GOVERNMENT,BROOKLYN,2024,2,164.94000000000003,0.04,26.73,0.0,0.0,0.0,21.93
126,GOVERNMENT,BROOKLYN,2024,3,163.17,0.04,28.009999999999994,0.0,0.0,0.0,-37.6
126,GOVERNMENT,BROOKLYN,2024,4,157.74,0.04,28.079999999999995,0.0,0.0,0.0,3.41
126,GOVERNMENT,BROOKLYN,2024,5,147.25000000000003,0.03,23.439999999999998,0.0,0.0,0.0,28.81
126,GOVERNMENT,BROOKLYN,2024,6,168.84000000000003,0.04,31.399999999999995,0.0,0.0,0.0,-48.72
126,GOVERNMENT,BROOKLYN,2024,7,194.32,0.05,31.14,0.0,0.0,0.0,-19.04
